Time,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100
1220,2.7967908721579096,1.8733494798630208,0.9966092262062457,0.7345095720540458,1.111237486286984,2.0658314113531038,2.8809101639087857,2.6821158210409752,1.6849346022972862,0.9009460267951851,0.7503564517184794,1.239476871344344,2.248465812309111,2.929244717478846,2.5446321043211966,1.5129651698709103,0.8300599678306542,0.7874147343799206,1.3858267239744715,2.4194960607071296,2.940629936014424,2.3836808676866945,1.3562244395119414,0.7847331424735734,0.8552898515780981,1.565309844768624,2.5848163599379874,2.909799992824052,2.188322204255449,1.2052490861041674,0.7628012474938004,0.9633163800902819,1.7887821083642825,2.739418148143977,2.825265477843493,1.9544795540800433,1.057542848913349,0.7616071699635513,1.1095695766567188,2.0399703692822646,2.858931618614928,2.683326016884576,1.705680663637221,0.9276259672289684,0.7824844588919111,1.2817052722971793,2.282829282084097,2.9210975556039744,2.498310812202259,1.47776874289378,0.8347169735467664
1222,2.7967758962687093,1.8733462029916896,0.9966242572817685,0.7345434161282015,1.1112967254467647,2.0658983316506037,2.8809223785609652,2.6820572544913714,1.6848646487470513,0.9009242354536073,0.7503880162343067,1.2395658235622549,2.248569987176996,2.9292580469356397,2.544539531922595,1.512864664365721,0.83002403659987,0.7874452777297625,1.3859243045327279,2.4195993173478003,2.9406289796686074,2.3835775788483518,1.3561284451328985,0.784701512489269,0.8553212507716202,1.5654008579744128,2.5848964776705645,2.9097825859467554,2.1882276018978892,1.20517438661773,0.762780125068877,0.9633465086072853,1.7888555233328711,2.7394679862762983,2.8252386101387303,1.9544068279707882,1.057492936048707,0.7615942620833809,1.1095914606548298,2.0400168459686885,2.858955054131015,2.683302785937413,1.7056374775408267,0.927597842534464,0.782474521407883,1.2817117632393984,2.2828466598676025,2.921106654674019,2.498303807836266,1.477753642481327,0.8347026385677491
1224,2.7967609738336954,1.873342939990687,0.9966392368383498,0.7345771402429768,1.1113557510466232,2.0659650043306734,2.880934536622612,2.6819988895866334,1.6847949563796747,0.9009025467909201,0.7504195058201508,1.2396545129243017,2.2486738299071396,2.9292713052076484,2.5444472185778717,1.512764479445679,0.8299882600323669,0.7874758067593367,1.386021705777705,2.4197023422659423,2.940627982735457,2.383474470001351,1.356032660204408,0.7846699986499298,0.8553526818697265,1.5654918240771563,2.584976513181656,2.9097651540496856,2.188133045654953,1.2050997505685936,0.7627590532357558,0.9633766816802247,1.7889289723255084,2.7395178251828867,2.8252117140551904,1.9543340679607955,1.0574430084842703,0.7615813599561446,1.109613371181749,2.040063360012508,2.85897850245767,2.6832795326323335,1.7055942574111171,0.927569696977608,0.7824645771149058,1.2817182598330628,2.282864050927967,2.921115759966681,2.4982967979713955,1.4777385315767635,0.8346882940597213
1226,2.796746104542129,1.8733396907684234,0.9966541651650862,0.73461074509228,1.111414564339747,2.06603143087689,2.880946638484831,2.6819407251884453,1.6847255236230003,0.9008809600962514,0.7504509207422436,1.2397429407108653,2.248777342236435,2.929284492794343,2.5443551630997545,1.512664613445394,0.8299526371439232,0.7875063211710064,1.3861189280393669,2.419805136174074,2.9406269455546283,2.3833715408675875,1.3559370841459226,0.7846386003943319,0.8553841442756851,1.565582742424037,2.585056466158207,2.9097476974270435,2.1880385361894437,1.2050251783892891,0.7627380320172666,0.9634068989232665,1.7890024546175722,2.739567664402437,2.8251847898246383,1.9542612747261636,1.0573930667590137,0.7615684638567326,1.1096353082953903,2.0401099112767445,2.8590019634507104,2.683256256954912,1.7055510033228571,0.9275415306486688,0.7824546261122899,1.2817247621996442,2.2828814553640644,2.9211248714952434,2.498289782537569,1.4777234100703154,0.8346739399208507
1228,2.7967312880855855,1.8733364552341347,0.9966690425490361,0.7346442313648386,1.111473166569741,2.0660976127611774,2.8809586845352753,2.6818827601670416,1.6846563489173627,0.900859474664877,0.7504822612656274,1.2398311081936193,2.248880525889177,2.9292976101907597,2.5442633643085455,1.51256506471157,0.8299171669586666,0.7875368206717182,1.3862159716491933,2.419907699782872,2.940625868462689,2.383268791166825,1.3558417163776755,0.7846073171648035,0.8554156373994996,1.5656736123722585,2.5851363362940982,2.909730216370491,2.1879440741543847,1.2049506705042448,0.7627170614331734,0.9634371599521294,1.7890759694900544,2.7396175034784394,2.825157837678548,1.9541884489383907,1.0573431114066647,0.7615555740551675,1.1096572720483786,2.0401564996198553,2.859025436965462,2.683232958894814,1.7055077153561378,0.9275133436405423,0.7824446684989192,1.28173127045715,2.282898873270038,2.921133989271266,2.4982827614671956,1.4777082778567683,0.8346595760535913
1230,2.7967165241579433,1.8733332332978634,0.9966838692752237,0.7346775997442301,1.1115315589706996,2.0661635514439083,2.8809706751581765,2.6818249934011353,1.6845874307154765,0.9008380897981589,0.7505135276541651,1.2399190166356102,2.2489833825771868,2.9293106578875454,2.5441718210320694,1.5124658316028843,0.8298818485089791,0.7875673049729411,1.3863128369401403,2.420010033801174,2.940624751793161,2.3831662206167463,1.355746556320683,0.7845761484071819,0.8554471606578155,1.5657644332889027,2.5852161232900337,2.9097127111691754,2.1878496601931468,1.2048762273298963,0.7626961415002239,0.9634674643840783,1.7891495162295055,2.739667341959127,2.8251308578480963,1.9541155912644024,1.0572931429557575,0.761542690816676,1.1096792624881482,2.0402031248958368,2.859048922856797,2.6832096384457147,1.7054643935962595,0.9274851360486884,0.7824347043732461,1.281737784720176,2.2829163047353704,2.9211431133046277,2.4982757346951243,1.4776931348353795,0.8346452023646043
1232,2.796701812455371,1.873330024870454,0.9966986456266484,0.7347108509089204,1.111589742767278,2.066229248373995,2.880982610734382,2.681767423777845,1.6845187674823179,0.9008168048034872,0.7505447201705449,1.2400066672913308,2.2490859139999353,2.9293236363710156,2.544080532105605,1.5123669124898695,0.8298466808354066,0.7875977737906044,1.386409524246603,2.420112138935979,2.9406235958765534,2.383063828932986,1.3556516033967498,0.784545093570774,0.8554787134738308,1.56585520455079,2.5852958268534496,2.9096951821097665,2.187755294939579,1.2048018492747996,0.762675272232199,0.9634978118379175,1.7892230941279792,2.739717179397421,2.8251038505641524,1.9540427023665936,1.0572431619296911,0.7615298144017588,1.1097012796570367,2.0402497869543232,2.8590724209791483,2.6831862956052284,1.7054210381336252,0.9274569079710722,0.7824247338332926,1.2817443050999664,2.2829337498449855,2.9211522436035566,2.498268702158608,1.4776779809098024,0.8346308187646799
1234,2.796687152676308,1.8733268298635382,0.9967133718842952,0.7347439855322971,1.111647719174772,2.0662947049889984,2.8809944916413976,2.681710050192631,1.684450357695015,0.9007956189942183,0.7505758390762859,1.2400940614067988,2.2491881218446506,2.9293365461232015,2.543989496371814,1.5122683057547928,0.8298116629865675,0.7876282268450363,1.3865060339043755,2.4202140158924452,2.9406224010404007,2.3829616158291818,1.3555568570284782,0.7845141521083172,0.8555102952772086,1.565945925544346,2.585375446698412,2.909677629476484,2.1876609790181387,1.204727536739744,0.7626544536399612,0.9635282019339855,1.7892967024829818,2.739767015350884,2.8250768160572717,1.9539697829028584,1.0571931688467846,0.7615169450662592,1.1097233235923813,2.0402964856406816,2.859095931186533,2.6831629303748246,1.705377649063626,0.9274286595081023,0.7824147569766464,1.2817508317044666,2.2829512086793153,2.9211613801746656,2.498261663797259,1.477662815988002,0.8346164251686624
1236,2.7966725445214484,1.8733236481895243,0.996728048327143,0.7347770042827052,1.1117054893991847,2.066359922715214,2.881006318253413,2.6816528715492165,1.6843821998427324,0.9007745316896175,0.7506068846317457,1.2401812002196275,2.249290007786434,2.929349387621886,2.543898712680675,1.512170009791536,0.829776794019063,0.7876586638609051,1.3866023662506168,2.4203156653738924,2.940621167609294,2.3828595810170077,1.35546231663927,0.7844833234759414,0.8555419055039908,1.5660365956654638,2.585454982545522,2.9096600535511272,2.187566713044019,1.2046532901178617,0.7626336857315044,0.9635586342941489,1.7893703405974173,2.7398168493816613,2.8250497545576785,1.953896833526629,1.057143164220333,0.7615040830614307,1.1097453943266111,2.0403432207961143,2.859119453332583,2.6831395427597613,1.7053342264865365,0.9274003907625726,0.7824047739004596,1.281757364638378,2.2829686813143955,2.921170523022984,2.4982546195530078,1.4776476399821774,0.8346020214953724
1238,2.7966579876937323,1.8733204797615892,0.9967426752321754,0.734809907823485,1.1117630546373056,2.0664249029677784,2.8810180909413448,2.681595886759524,1.6843142924265617,0.9007535422148016,0.7506378570961278,1.2402680849591017,2.2493915734883796,2.9293621613406637,2.5438081798894254,1.5120720230054858,0.8297420729973899,0.7876890845671605,1.3866985216238126,2.420417088081802,2.9406198959049195,2.3827577242062246,1.3553679816533382,0.7844526071331323,0.8555735435965129,1.5661272143193739,2.5855344341218194,2.9096424546130972,2.1874724976232667,1.2045791097947318,0.7626129685119992,0.9635891085417986,1.7894440077795362,2.7398666810564296,2.825022666295272,1.9538238548869047,1.0570931485586592,0.761491228634006,1.1097674918873386,2.0403899922577478,2.859142987270558,2.6831161327690034,1.7052907705074074,0.9273721018396037,0.7823947847014476,1.281763904003212,2.282986167821936,2.92117967215199,2.4982475693700597,1.4776324528086815,0.834587607667534
1240,2.796643481898322,1.8733173244936665,0.9967572528743908,0.7348426968130066,1.1118204160767826,2.0664896471507608,2.881029810072863,2.6815390947436035,1.6842466339594133,0.9007326499006825,0.7506687567274887,1.2403547168462539,2.2494928206016827,2.929374867748983,2.5437178968624967,1.5119743438134183,0.8297074989938558,0.7877194886969773,1.3867945003637399,2.4205182847158153,2.94061858624609,2.3826560451047163,1.355273851495709,0.784422002542695,0.855605209003322,1.566217780920514,2.5856138011606915,2.909624832939435,2.1873783333529144,1.2045049961484924,0.7625923019838432,0.9636196243018413,1.7895177033428813,2.739916509946351,2.8249955514996055,1.9537508476282919,1.0570431223651706,0.7614783820262612,1.1097896162974472,2.0404367998587216,2.859166532853361,2.683092700415153,1.705247281235959,0.9273437928465847,0.782384789475887,1.2817704498973452,2.283003668269406,2.9211888275636384,2.498240513194855,1.4776172543879453,0.8345731836117025
1242,2.7966290268425946,1.8733141823004382,0.9967717815268136,0.7348753719047086,1.1118775748961964,2.066554156657263,2.881041476012433,2.6814824944295634,1.6841792229659058,0.9007118540839089,0.7506995837827442,1.2404410970939332,2.2495937507657517,2.929387507312186,2.5436278624714475,1.511876970643386,0.8296730710884925,0.7877498759876977,1.386890302811433,2.4206192559737376,2.940617238948777,2.3825545434185313,1.3551799255922348,0.784391509170719,0.8556369011790939,1.5663082948924,2.585693083401783,2.9096071888048467,2.1872842208210987,1.2044309495499446,0.7625716861467055,0.9636501812006988,1.7895914266062452,2.7399663356270216,2.8249684103998822,1.9536778123910337,1.0569930861384114,0.7614655434760835,1.1098117675751855,2.0404836434282916,2.859190089933578,2.6830692457143837,1.7052037587864837,0.9273154638931222,0.7823747883196158,1.281777002416069,2.283021182720114,2.9211979892584,2.498233450976034,1.4776020446444047,0.8345587492581923
1244,2.796614622236113,1.8733110530973225,0.9967862614605071,0.7349079337471329,1.1119345322651333,2.0666184328695127,2.881053089121348,2.6814260847535074,1.6841120579822606,0.9006911541068142,0.7507303385176776,1.2405272269068819,2.249694365608316,2.929400080491557,2.5435380755949044,1.511779901934609,0.8296387883689742,0.7877802461807766,1.3869859293091455,2.4207200025515334,2.940615854326141,2.3824532188519214,1.355086203369597,0.7843611264865431,0.8556686195845521,1.5663987556674983,2.58577228059089,2.90958952248172,2.187190160607173,1.204356970362654,0.762551120997574,0.9636807788663007,1.7896651768936134,2.7400161576784217,2.8249412432249508,1.9536047498110474,1.0569430403721176,0.761452713217035,1.1098339457342532,2.0405305227919146,2.8592136583634833,2.6830457686863647,1.7051602032777466,0.9272871150909818,0.7823647813280323,1.2817835616516449,2.283038711233283,2.9212071572352913,2.4982263826643987,1.4775868235064262,0.8345443045410083
1246,2.7966002677906245,1.873307936800469,0.9968006929445827,0.7349403829839629,1.11199128934426,2.066682477158958,2.8810646497577532,2.681369864659457,1.684045137556193,0.9006705493173585,0.7507610211869469,1.240613107481803,2.2497946667455393,2.929412587744365,2.543448535118504,1.5116831361373668,0.8296046499305347,0.787810599021727,1.3870813802003212,2.420820525143328,2.9406144326885757,2.3823520711073845,1.3549926842553164,0.7843308539627241,0.8557003636863912,1.5664891626871058,2.585851392479891,2.9095718342401624,2.1870961532818316,1.204283058943055,0.7625306065308008,0.9637114169280797,1.7897389535341168,2.740065975684864,2.824914050203287,1.9535316605199526,1.0568929855552651,0.7614398914784164,1.1098561507838844,2.040577437771331,2.8592372379950652,2.683022269354194,1.7051166148328778,0.9272587465540356,0.7823547685960939,1.2817901276933523,2.2830562538641237,2.9212163314918986,2.4982193082128674,1.4775715909062297,0.8345298493977745
1248,2.796585963220037,1.8733048333267486,0.9968150762462133,0.7349727202540608,1.1120478472853959,2.066746290886361,2.8810761582766866,2.6813138330992903,1.6839784602468102,0.900650039069077,0.7507916320440917,1.240698740007434,2.249894655782122,2.9294250295239097,2.543359239934825,1.5115866717128923,0.8295706548758868,0.7878409342600665,1.3871766558295544,2.4209208244414073,2.940612974343721,2.3822510998857,1.35489936767776,0.7843006910750004,0.855732132957199,1.5665795154012245,2.5859304188266448,2.909554124348021,2.1870021994072277,1.2042092156405557,0.7625101427381478,0.9637420950169682,1.789812755861986,2.740115789234951,2.824886831562995,1.953458545145105,1.056842922172124,0.7614270784853302,1.1098783827289351,2.040624388184658,2.8592608286800405,2.6829987477443216,1.705072993579281,0.9272303583982086,0.782344750218316,1.2817967006275386,2.2830738106639084,2.9212255120244066,2.4982122275764405,1.4775563467798203,0.834515383769667
1250,2.796571708240399,1.8733017425937408,0.9968294116306458,0.7350049461915044,1.1121042072315863,2.0668098754018955,2.881087615030108,2.681257989032675,1.683912024624504,0.9006296227210259,0.7508221713415423,1.240784125664617,2.249994334311411,2.9294374062795576,2.543270188943336,1.5114905071332645,0.8295368023151437,0.7878712516492649,1.3872717565425627,2.421020901136216,2.940611479596505,2.38215030488597,1.3548062530661498,0.7842706373022632,0.8557639268753785,1.566669813268442,2.5860093593949025,2.909536393070909,2.1869082995370825,1.204135440797632,0.7624897296088312,0.963772812765394,1.7898865832165018,2.7401655979215205,2.824859587531795,1.9533854043096344,1.0567928507023114,0.7614142744587439,1.1099006415699684,2.0406713738464735,2.8592844302698817,2.6829752038864996,1.7050293396485399,0.9272019507414277,0.782334726288771,1.2818032805376718,2.2830913816800535,2.9212346988276328,2.498205140712166,1.477541091066917,0.8345009076013474
1252,2.7965575025698937,1.873298664519732,0.996843699361213,0.7350370614256244,1.1121603703171776,2.0668732320452374,2.8810990203669316,2.681202331426998,1.68384582927085,0.9006092996377291,0.7508526393306242,1.240869265626366,2.2500937039155,2.9294497184567887,2.5431813810503323,1.5113946408813064,0.8295030913657401,0.7879015509466907,1.3873666826861504,2.4211207559163626,2.940609948749172,2.3820496858056606,1.354713339850572,0.7842406921265235,0.8557957449250753,1.5667600557558146,2.5860882139542274,2.9095186406722284,2.1868144542168015,1.204061734749931,0.7624693671295659,0.9638035698072764,1.7899604349419505,2.7402154013416036,2.8248323183370183,1.9533122386324702,1.056742771620838,0.76140147961555,1.1099229273033346,2.040718394567905,2.8593080426158295,2.6829516378137006,1.7049856531763212,0.9271735237035732,0.7823246969010909,1.28180986750439,2.2831089669561844,2.9212438918950587,2.4981980475790992,1.4775258237108848,0.8344864208408972
1254,2.796543345928812,1.8732955990237021,0.9968579396993466,0.735069066581042,1.1122163376678862,2.0669363621456536,2.8811103746330526,2.6811468592572996,1.6837798727785034,0.9005890691891266,0.7508830362615684,1.240954161057939,2.2501927661653385,2.929461966497236,2.5430928151688788,1.5112990714504821,0.8294695211523542,0.7879318319135623,1.387461434608179,2.4212203894686106,2.9406083821013134,2.381949242340634,1.3546206274619836,0.7842108550328818,0.8558275865961036,1.5668502423387471,2.586166982279911,2.9095008674132026,2.1867206639835866,1.203988097826367,0.7624490552846098,0.9638343657780215,1.7900343103875738,2.7402651990963793,2.8248050242055958,1.9532390487283768,1.0566926853981597,0.7613886941686265,1.1099452399212544,2.040765450156707,2.8593316655689143,2.6829280495620624,1.7049419343022827,0.9271450774064252,0.7823146621484646,1.2818164616055456,2.28312656653221,2.921253091218851,2.498190948138269,1.4775105446586632,0.8344719234397532
1256,2.79652923803954,1.8732925460253187,0.9968721329045892,0.7351009622777065,1.1122721104008744,2.0669992670221013,2.8811216781713807,2.6810915715062102,1.683714153751099,0.9005689307505231,0.7509133623835178,1.2410388131169041,2.250291522620831,2.929474150838723,2.5430044902187516,1.511203797344795,0.8294360908068327,0.7879620943148958,1.387556012657534,2.421319802477882,2.940606779949894,2.3818489741851905,1.3545281153322233,0.7841811255094988,0.8558594513838722,1.5669403725008821,2.5862456641528757,2.9094830735528863,2.1866269293665423,1.203914530349218,0.7624287940558047,0.9638652003145183,1.790108208907527,2.7403149907911244,2.82477770536405,1.9531658352079835,1.0566425925002296,0.7613759183268989,1.1099675794118986,2.0408125404173427,2.859355298979968,2.6829044391708137,1.7048981831699803,0.9271166119736172,0.7823046221236378,1.281823062916256,2.2831441804443866,2.9212622967898865,2.4981838423526423,1.4774952538607005,0.8344574153526432
1258,2.7965151786265485,1.8732895054449303,0.9968862792346096,0.7351327491309323,1.112327689624821,2.0670619479833157,2.8811329313218765,2.6810364671638878,1.6836486708031522,0.9005488837025366,0.7509436179445345,1.241123222953208,2.250389974830939,2.929486271915311,2.5429164051263857,1.5111088170786917,0.8294027994681165,0.7879923379194558,1.3876504171840938,2.4214189956272545,2.940605142589281,2.381748881032105,1.354435802894018,0.7841515030475639,0.8558913387893147,1.5670304457339814,2.5863242593596043,2.9094652593482015,2.1865332508867854,1.2038410326342184,0.7624085834226212,0.9638960730551352,1.7901821298608325,2.7403647760351655,2.8247503620384915,1.9530925986778174,1.0565924933885416,0.7613631522953972,1.1099899457594677,2.0408596651510678,2.8593789426996516,2.682880806682224,1.7048543999267838,0.9270881275305868,0.7822945769189134,1.281829671508949,2.283161808725396,2.921271508597789,2.4981767301870836,1.4774799512708892,0.8344428965375247
1260,2.796501167416368,1.8732864772035573,0.9969003789452147,0.735164427751436,1.112383076439991,2.0671244063278955,2.881144134421568,2.6809815452279446,1.6835834225599575,0.9005289274310478,0.750973803191607,1.2412073917092439,2.2504881243337804,2.929498330157329,2.542828558824809,1.5110141291769599,0.8293696462821656,0.7880225624997067,1.3877446485386984,2.421517969597964,2.9406034703112724,2.381648962572662,1.3543436895809933,0.7841219871412695,0.8559232483188209,1.5671204615378211,2.586402767692057,2.909447425053958,2.186439629057558,1.203767604990657,0.7623884233621993,0.9639269836397175,1.790256072611336,2.7404145544418466,2.8247229944546075,1.9530193397403324,1.0565423885201837,0.7613503962753146,1.1100123389442684,2.0409068241560067,2.8594025965784606,2.68285715214153,1.7048105847237844,0.9270596242045297,0.7822845266261521,1.2818362874534124,2.2831794514044126,2.9212807266309513,2.4981696116083323,1.4774646368464992,0.8344283669555221
1262,2.796487204137571,1.8732834612228828,0.9969144322903607,0.7351959987453726,1.1124382719383101,2.0671866433444017,2.8811552878045914,2.6809268047033847,1.6835184076574896,0.9005090613271513,0.7510039183706582,1.2412913205199136,2.2505859726567268,2.929510325991418,2.542740950253597,1.5109197321746313,0.829336630401887,0.7880527678317645,1.3878387070731204,2.421616725069399,2.940601763405122,2.3815492184966898,1.3542517748276814,0.7840925772877799,0.8559551794841653,1.5672104194200753,2.5864811889475856,2.909429570922869,2.186346064384322,1.2036942477214665,0.7623683138493917,0.9639579317095821,1.790330036527663,2.7404643256284684,2.824695602837656,1.9529460589939398,1.0564922783478818,0.7613376504640651,1.1100347589427917,2.0409540172272327,2.8594262604667557,2.6828334755968855,1.7047667377157125,0.9270311021243532,0.7822744713367723,1.2818429108168357,2.2831971085071636,2.9212899508765604,2.4981624865849557,1.4774493105481132,0.8344138265708679
1264,2.7964732885207657,1.8732804574252495,0.9969284395221697,0.7352274627143749,1.1124932772034348,2.0672486603114404,2.8811663918022123,2.6808722446025497,1.6834536247423104,0.9004892847871042,0.7510339637265518,1.2413750105126973,2.25068352131651,2.9295222598405712,2.5426535783588116,1.5108256246168912,0.829303750987063,0.7880829536953493,1.3879325931400353,2.421715262719109,2.940600022157581,2.3814496484926093,1.3541600580695312,0.7840632729872061,0.8559871318024405,1.5673003188962118,2.586559522928858,2.9094116972055817,2.1862525573648717,1.203620961123316,0.7623482548568027,0.9639889169075145,1.7904040209831753,2.74051408921626,2.824668187412459,1.9528727570330422,1.0564421633200491,0.7613249150553396,1.1100572057277864,2.0410012441568424,2.8594499342147692,2.68280977709929,1.7047228590608483,0.9270025614206299,0.7822644111417497,1.281849541663857,2.2832147800559977,2.9212991813206206,2.498155355087323,1.4774339723395666,0.8343992753508418
1266,2.796459420298573,1.8732774657336515,0.9969424008909421,0.7352588202555898,1.112548093310823,2.0673104584977535,2.881177446742862,2.680817863945043,1.6833890724714693,0.9004695972122804,0.751063939503101,1.2414584628077172,2.250780771819305,2.9295341321241652,2.5425664420929506,1.5107318050589778,0.8292710072042799,0.7881131198737387,1.3880263070929912,2.4218135832227916,2.9405982468529057,2.3813502522474503,1.3540685387429159,0.7840340737425763,0.8560191047959911,1.5673901594893855,2.5866377694437794,2.9093938041506973,2.1861591084894303,1.2035477454866987,0.7623282463548299,0.964019938877766,1.7904780253559285,2.7405638448303256,2.8246407484033957,1.952799434448059,1.0563920438808316,0.7613121902391624,1.1100796792683367,2.0410485047340323,2.8594736176726196,2.682786056702537,1.7046789489209409,0.9269740022255544,0.7822543461316185,1.2818561800566068,2.2832324660699523,2.921308417947983,2.4981482170875724,1.4774186221878827,0.8343847132657125
1268,2.7964455992056063,1.8732744860717216,0.9969563166451695,0.7352900719617139,1.1126027213278025,2.067372039162306,2.8811884529521583,2.680763661757671,1.6833247495124046,0.9004499980091182,0.7510938459430738,1.2415416785178017,2.25087772566084,2.9295459432580047,2.542479540414891,1.5106382720660938,0.8292383982268591,0.7881432661537209,1.3881198492863775,2.4219116872542954,2.9405964377728897,2.3812510294469,1.353977216285142,0.7840049790598115,0.8560510979923468,1.5674799407303313,2.5867159283054124,2.9093758920047876,2.1860657182407564,1.2034746010960244,0.762308288311704,0.9640509972660497,1.7905520490286313,2.7406135920996055,2.824613286034392,1.9527260918254574,1.0563419204701545,0.7612994762019452,1.1101021795299324,2.0410957987451708,2.8594973106903345,2.682762314463153,1.704635007461126,0.9269454246728975,0.7822442763964711,1.2818628260547533,2.28325016656482,2.9213176607423708,2.4981410725595787,1.4774032600632125,0.8343701402886812
1270,2.796431824978466,1.8732715183637363,0.9969701870315492,0.7353212184210317,1.1126571623136419,2.0674334035543716,2.8811994107529375,2.6807096370743846,1.6832606545428566,0.9004304865890754,0.7511236832882019,1.2416246587485473,2.2509743843264762,2.9295576936543495,2.542392872289837,1.510545024213312,0.8292059232347874,0.7881733923255498,1.3882132200753996,2.422009575485623,2.9405945951968966,2.381151979775331,1.353886090134459,0.7839759884476986,0.8560831109241603,1.5675696621572617,2.586793999331901,2.9093579610124234,2.185972387094236,1.2034015282297028,0.7622883806935272,0.9640820917195378,1.7906260913885998,2.740663330656829,2.8245858005289146,1.95265272974778,1.0562917935237643,0.7612867731265422,1.1101247064745428,2.0411431259738726,2.8595210131178628,2.6827385504403405,1.7045910348498452,0.9269168288979649,0.7822342020259592,1.2818694797155434,2.2832678815532037,2.9213269096863987,2.498133921478914,1.4773878859387768,0.8343555563958234
1272,2.7964180973557142,1.8732685625345962,0.9969840122949976,0.7353522602174516,1.112711417319622,2.0674945529136237,2.8812103204652812,2.6806557889362113,1.6831967862507673,0.9004110623685806,0.7511534517791859,1.2417074045983831,2.251070749291316,2.929569383721963,2.542306436689271,1.510452060085486,0.8291735814146488,0.7882034981828996,1.3883064198160506,2.4221072485869275,2.940592719401882,2.3810531029158444,1.353795159730069,0.783947101417864,0.8561151431291399,1.567659323315765,2.586871982346399,2.909340011416193,2.185879115517992,1.2033285271602339,0.7622685234643143,0.9641132218868567,1.7907001518277228,2.7407130601384853,2.824558292109969,1.9525793487936813,1.0562416634732794,0.7612740811923041,1.1101472600606874,2.0411904862010712,2.8595447248050885,2.6827147646959237,1.7045470312587665,0.9268882150375545,0.7822241231092936,1.281876141093846,2.2832856110445845,2.921336164761601,2.4981267638228286,1.4773724997908029,0.8343409615660345
1274,2.7964044160778623,1.8732656185098284,0.9969977926786622,0.7353831979305419,1.1127654873891013,2.0675554884702154,2.8812211824065455,2.6806021163911975,1.6831331433341898,0.9003917247689865,0.7511831516557035,1.2417899171586317,2.251166822020281,2.9295810138661333,2.5422202325908954,1.5103593782771587,0.8291413719595582,0.7882335835228207,1.3883994488650815,2.422204707226515,2.940590810662419,2.3809543985502923,1.3537044245121352,0.7839183174847494,0.856147194149991,1.5677489237587041,2.586949877176991,2.9093220434567173,2.1857859039729672,1.2032555981542898,0.7622487165860281,0.9641443874180866,1.7907742297424178,2.740762780184772,2.824530761000085,1.9525059495379458,1.0561915307462304,0.7612614005751293,1.1101698402435045,2.041237879205089,2.8595684456018504,2.6826909572942883,1.7045029968627061,0.9268595832299144,0.782214039735245,1.281882810242194,2.283303355045379,2.9213454259484544,2.498119599570209,1.4773571015984723,0.8343263557809746
1276,2.796390780887348,1.8732626862155728,0.9970115284239378,0.7354140321355682,1.1128193735575878,2.0676162114448715,2.8812319968913855,2.6805486184943508,1.6830697245011987,0.9003724732165249,0.7512127831564169,1.2418721975135725,2.2512626039682178,2.929592584488727,2.5421342589785896,1.5102669773924784,0.8291092940690958,0.7882636481456967,1.3884923075799729,2.4223019520708338,2.9405888692507167,2.3808558663593185,1.3536138839217908,0.7838896361655882,0.8561792635343508,1.5678384630461184,2.5870276836566246,2.9093040573726796,2.1856927529130337,1.2031827414728011,0.7622289600186198,0.9641755879647564,1.790848324533594,2.7408124904395548,2.8245032074213174,1.952432532551524,1.0561413957661046,0.761248731447517,1.1101924469748228,2.041285304761706,2.859592175357951,2.682667128302333,1.7044589318395527,0.9268309336147023,0.7822039519921459,1.2818894872108262,2.2833211135590052,2.921354693226401,2.4981124287015537,1.4773416913438584,0.8343117390250147
1278,2.796377191528532,1.8732597655785843,0.997025219770479,0.7354447634035293,1.1128730768528021,2.067676723048961,2.881242764231779,2.680495294307567,1.6830065284697935,0.9003533071422569,0.7512423465189774,1.2419542467405,2.251358096579977,2.9296040959882075,2.5420485148423486,1.5101748560451036,0.8290773469492403,0.7882936918551996,1.3885849963189099,2.42239898378448,2.940586895436655,2.3807575060223876,1.3535235374011458,0.7838610569803786,0.8562113508347317,1.5679279407451234,2.587105401623032,2.9092860534008413,2.185599662785077,1.2031099573710384,0.7622092537200651,0.9642068231798417,1.7909224356066096,2.7408621905503328,2.824475631595234,1.952359098401558,1.0560912589523888,0.7612360739786181,1.1102150802032258,2.0413327626442213,2.8596159139231685,2.6826432777894036,1.7044148363701883,0.9268022663329454,0.7821938599678885,1.2818961720477264,2.283338886585934,2.921363966573868,2.498105251198944,1.4773262690118734,0.8342971112851834
